date,open,high,low,close,volume
2021-08-28,3275.32,3290.51,3212.01,3247.99,13709633698
2021-08-27,3092.71,3283.26,3050,3274.67,18489602004
2021-08-26,3228.51,3251.05,3056,3093.2,17405668117
2021-08-25,3170.94,3249,3079.92,3228.51,18902728235
2021-08-24,3322.76,3360,3133.45,3171.52,20131028906
2021-08-23,3241.41,3378.6,3233.19,3323.12,20511110509
2021-08-22,3226.38,3275,3128.82,3241.42,15983278460
2021-08-21,3286.82,3311,3206.96,3226.73,18113977628
2021-08-20,3184.32,3300,3178.65,3286.58,20885619828
2021-08-19,3014.38,3187.48,2960,3184.21,19546290360
2021-08-18,3011.77,3126.51,2951,3014.38,21539248425
2021-08-17,3146.6,3293.15,2992.15,3011.01,25509056745
2021-08-16,3311.02,3341.47,3135,3146.6,23080039949
2021-08-15,3266.52,3323.54,3112.96,3310.93,22166205051
2021-08-14,3324.51,3333,3206.96,3266.52,19860862133
2021-08-13,3047.21,3330,3034.52,3324.51,23868866254
2021-08-12,3162.16,3239.69,2980,3047.21,25403699845
2021-08-11,3142.18,3275,3122.22,3162.61,26729035052
2021-08-10,3162.33,3235.1,3051,3142.09,27605221710
2021-08-09,3014.12,3190,2892.5,3162.34,31983260936
2021-08-08,3163.09,3191.99,2948.76,3014.13,28433638008
2021-08-07,2892.83,3173.72,2866.58,3163.09,33081467129
2021-08-06,2829.49,2949.21,2721,2892.98,26528577879
2021-08-05,2724.71,2845,2530.69,2829.35,31057928075
2021-08-04,2508.16,2771.42,2455.94,2724.71,25038698173
2021-08-03,2608.12,2633,2445.58,2508.31,22696753413
2021-08-02,2555.99,2666.36,2503.7,2608.12,22162754104
2021-08-01,2533.54,2699,2511.5,2555.43,22697987055
2021-07-31,2463.88,2555,2422.31,2533.74,18001710283
2021-07-30,2383.47,2474.82,2317.51,2463.9,20212848934
2021-07-29,2300.76,2399.99,2267.78,2383.32,16313373113
2021-07-28,2300.28,2347.88,2245.1,2300.42,18991302378
2021-07-27,2228.71,2321,2152,2300.59,23067480378
2021-07-26,2192.38,2437.99,2172.99,2228.26,29614324233
2021-07-25,2186.76,2197.05,2108.08,2193.03,14566483636
2021-07-24,2125.82,2200,2107.13,2185.95,16057446601
2021-07-23,2024.75,2131.51,1995,2125.81,16200392492
2021-07-22,1996.21,2046.74,1948.68,2024.75,17495480331
2021-07-21,1786.51,2033.16,1754.27,1996.18,21253359756
2021-07-20,1818.45,1840.79,1718.41,1786.46,17368597636
2021-07-19,1891.46,1918.65,1805.47,1818.44,14157735481
2021-07-18,1899.75,1994.4,1878.67,1891.46,13791868728
2021-07-17,1877.22,1919,1847,1899.75,13364282076
2021-07-16,1918.99,1965.35,1850.15,1877.22,14884569147
2021-07-15,1994.12,2039.99,1880,1918.07,15688092552
2021-07-14,1940.34,2019.9,1865.5,1994.11,17342819679
2021-07-13,2030.74,2047.72,1917.4,1940.76,16621628658
2021-07-12,2141.45,2169,2002,2030.72,17768129077
2021-07-11,2110.56,2173.37,2081.51,2140.82,14705386138
2021-07-10,2147.38,2192.98,2075,2110.55,17581542471
2021-07-09,2116.3,2189.28,2050,2147.38,23029574602
2021-07-08,2317.64,2325.46,2084,2116.95,23188123689
2021-07-07,2322.2,2411.19,2294.16,2316.82,22398345285
2021-07-06,2197.34,2350,2195.02,2321.84,20891861314
2021-07-05,2323.27,2324.44,2160,2197.34,20103794829
2021-07-04,2227.46,2389.22,2190.56,2323.15,18787107473
2021-07-03,2156,2239.69,2113.18,2226.95,17433361641
2021-07-02,2107.75,2159.43,2017.07,2156,31796212554
2021-07-01,2276.74,2277.44,2072.06,2107.01,29061701793
2021-06-30,2165.64,2288,2089.16,2276.72,25828056268
2021-06-29,2083.99,2247.03,2074.53,2166.18,24815124419
2021-06-28,1984.84,2143.67,1957.24,2083.79,25514602841
2021-06-27,1829,1988.62,1807.89,1984.71,19885474742
2021-06-26,1809.07,1851.97,1717.41,1829.17,20637542361
2021-06-25,1988.81,2019.39,1792,1809.07,22774334998
2021-06-24,1968.36,2035.39,1884.77,1988.81,20272845769
2021-06-23,1881.24,2045,1823.97,1968.37,28408659206
2021-06-22,1885.49,1996.67,1700,1881.65,35547251725
2021-06-21,2242.89,2259.1,1864.5,1885.67,33745173825
2021-06-20,2165.13,2275.78,2042.5,2242.9,22535930423
2021-06-19,2234.8,2279,2162.72,2164.72,18765854896
2021-06-18,2373.33,2377.8,2125.12,2234.47,22752818388
2021-06-17,2368.24,2459.53,2306.35,2373.33,21871633186
2021-06-16,2543.57,2555,2351.01,2367.73,24101926180
2021-06-15,2582.45,2640,2506.23,2543.58,29005279219
2021-06-14,2510.22,2609.02,2461.63,2582.86,26964576331
2021-06-13,2371.85,2550,2309.67,2510.23,27092945370
2021-06-12,2355.11,2452.58,2257.07,2371.49,25724364410
2021-06-11,2471.59,2499.34,2322.16,2355.27,24832564195
2021-06-10,2611.4,2625,2428.16,2471.59,28753626390
2021-06-09,2509.1,2628.16,2406.33,2611.27,36075832186
2021-06-08,2592.47,2621.91,2306.52,2509.11,41909736778
2021-06-07,2710.97,2849.15,2575,2592.47,30600111277
2021-06-06,2629.45,2745.36,2615,2710.97,25311639414
2021-06-05,2691.13,2816.92,2552.18,2629.75,30496672724
2021-06-04,2856.73,2859.85,2554.39,2690.68,34173841611
2021-06-03,2706.87,2890,2663.02,2856.68,30038207402
2021-06-02,2634.46,2803,2552.28,2706.64,27723267359
2021-06-01,2707.87,2748,2527.88,2634.42,27363223090
2021-05-31,2387.65,2720,2275.22,2707.12,31007383150
2021-05-30,2280.78,2480.69,2182.2,2387.66,25876619428
2021-05-29,2413.28,2574.86,2207.74,2280.72,33773720220
2021-05-28,2745.25,2762.91,2329.2,2413.81,39999114805
2021-05-27,2889.43,2893.96,2639.32,2745.51,33373635283
2021-05-26,2707.75,2913.68,2647.21,2889.84,42499766020
2021-05-25,2651.57,2768,2383.39,2707.56,49558333256
2021-05-24,2100.07,2678.25,2072.15,2651.24,53697121740
2021-05-23,2296.68,2382,1728,2099.58,56005721977
2021-05-22,2434.86,2486.29,2156,2297.19,42089937660
2021-05-21,2775.06,2950,2105,2434.86,53774070802
2021-05-20,2443.91,2999.99,2156,2775.07,67610826680
2021-05-19,3376.98,3444.96,1860,2443.91,84482912776
2021-05-18,3283.32,3567.4,3241.06,3375.96,40416525218
2021-05-17,3584.79,3590,3101,3283.32,54061732774
2021-05-16,3648.16,3878.23,3334.88,3585.62,47359478734
2021-05-15,4080.51,4138,3632,3649.54,42422321751
2021-05-14,3719.22,4177.77,3695,4080.51,48174271215
2021-05-13,3826.37,4055.62,3525.62,3719.23,78398214539
2021-05-12,4179.77,4384.43,3700,3826.37,69023382175
2021-05-11,3949.45,4183.25,3760,4179.76,52679737865
2021-05-10,3928.41,4213.85,3650.01,3949.45,62691789007
2021-05-09,3917.26,3984,3726.29,3928.44,50568290278
2021-05-08,3484.69,3962.44,3455,3917.26,50208491286
2021-05-07,3492.33,3595.07,3356.69,3484.7,39607240515
2021-05-06,3529.96,3610.91,3381.11,3492.75,44300394788
2021-05-05,3239.61,3550,3201.33,3529.97,48334198383
2021-05-04,3433.99,3534.5,3166.12,3240.01,62402045158
2021-05-03,2952.21,3457.75,2952.08,3433.99,49174290212
2021-05-02,2948.92,2986,2855.29,2952.09,28032013047
2021-05-01,2776.76,2955.9,2757.28,2948.92,28726205272
2021-04-30,2758.92,2800,2727,2776.45,29777179889
2021-04-29,2751.56,2800,2672,2758.92,32578127990
2021-04-28,2667.86,2762.59,2551,2751.59,34269031076
2021-04-27,2533.99,2683,2484.56,2667.86,32275969215
2021-04-26,2322.43,2542.04,2306.03,2534,35208325408
2021-04-25,2216.18,2358.22,2166,2322.16,31814355546
2021-04-24,2369.8,2371.18,2158.36,2216.72,31854226936
2021-04-23,2399.21,2442.29,2040,2370.05,55413933925
2021-04-22,2357.74,2646.2,2304,2399.99,53575904724
2021-04-21,2332.18,2471.72,2237.02,2357.21,38899067643
2021-04-20,2163.69,2349.5,2054.25,2332.6,39433483315
2021-04-19,2241.67,2282.6,2050,2163.82,34060654971
2021-04-18,2319.11,2341,2000,2241.46,50696368718
2021-04-17,2426.64,2497.84,2305.55,2318.7,32349808978
2021-04-16,2517.03,2548,2305,2426.64,36196928256
2021-04-15,2432.16,2546.82,2401.25,2517.03,32325606817
2021-04-14,2300.01,2446.91,2283.26,2432.54,35592822986
2021-04-13,2138.02,2317.3,2135.9,2299.92,29456642939
2021-04-12,2150.54,2199.11,2102.55,2138.03,21727936609
2021-04-11,2133.07,2163.18,2112.58,2150.54,19692836132
2021-04-10,2066.5,2195,2057.2,2133.08,24986243611
2021-04-09,2081.29,2100,2048.41,2066.03,19812472092
2021-04-08,1964.69,2084.54,1949.34,2081.29,25312956529
2021-04-07,2113.55,2128.99,1929.69,1964.23,36116271935
2021-04-06,2107.45,2151,2046.08,2113,29222865881
2021-04-05,2076.31,2131.27,2003.1,2106.98,28889391170
2021-04-04,2008.97,2093.07,1980,2076.36,26006501902
2021-04-03,2134.38,2139.33,2000,2009.25,32011518871
2021-04-02,1968.74,2145,1948.67,2134.68,34862511022
2021-04-01,1919.99,1982.21,1886.11,1968.38,30914259795
2021-03-31,1841.03,1948,1771.94,1920,30226902621
2021-03-30,1815.73,1860,1785.77,1841.16,22512781703
2021-03-29,1686.92,1841.88,1675.28,1815.73,22796570548
2021-03-28,1713.96,1725.71,1662,1686.92,16599472938
2021-03-27,1699.97,1732.85,1666.4,1713.88,18102277710
2021-03-26,1587.01,1700.7,1586.81,1700.1,22548516548
2021-03-25,1581.97,1622.27,1548.69,1587.08,29650328701
2021-03-24,1668.37,1740.91,1545.77,1581.79,31228051473
2021-03-23,1681.4,1723.61,1651.58,1668.09,21998237965
2021-03-22,1784.11,1806.39,1657.17,1681.02,23599296129
2021-03-21,1806.04,1818.86,1748.25,1784,22977404620
2021-03-20,1808.95,1869,1800.55,1806.47,22677674970
2021-03-19,1776.4,1840.69,1734.29,1809.38,21249297710
2021-03-18,1824.45,1850,1758.4,1776.4,23263845504
2021-03-17,1805.7,1841.13,1742,1824.74,24512917348
2021-03-16,1794.08,1819.2,1706.25,1806.03,23828509590
2021-03-15,1848.56,1893.75,1734.87,1795.07,26244738810
2021-03-14,1921.76,1931.97,1836.61,1848.9,19344589211
2021-03-13,1766.76,1944,1728.3,1921.61,25014689475
2021-03-12,1826.53,1841.96,1721.15,1767.79,22435821312
2021-03-11,1795.55,1847,1725,1827.04,24013132909
2021-03-10,1871.93,1879,1756.29,1795.37,25154173185
2021-03-09,1834.88,1872.26,1800,1871.99,23461244507
2021-03-08,1727.95,1843.99,1664.08,1834.58,27630991158
2021-03-07,1651.75,1735,1631.07,1728.22,23809935410
2021-03-06,1528.82,1673.02,1512.45,1651.83,22746262366
2021-03-05,1539.53,1551.19,1442.32,1528.82,21067146937
2021-03-04,1568.4,1625,1504.06,1539.69,22906118718
2021-03-03,1488.34,1657.91,1476.72,1567.86,22674780680
2021-03-02,1571.87,1605.89,1455.86,1488.34,22523669722
2021-03-01,1421.8,1574.28,1412.61,1571.82,24032838645
2021-02-28,1460.49,1469.96,1292.76,1422.02,27637026080
2021-02-27,1445.09,1526.82,1420,1460.57,20742103233
2021-02-26,1482.05,1564.11,1400.01,1445.18,31435997881
2021-02-25,1625.27,1672.49,1458.5,1482.62,24481681873
2021-02-24,1577.84,1714,1500.28,1625.3,31329000537
2021-02-23,1778.33,1783.22,1356,1577.83,52029864713
2021-02-22,1935.67,1938.95,1507.34,1778.66,42409646036
2021-02-21,1915.01,1976.72,1885,1935.57,23626547717
2021-02-20,1957.9,2041.42,1811.25,1915.46,34696091102
2021-02-19,1939.64,1974.98,1890,1957.68,26268814253
2021-02-18,1851.9,1950.3,1851.47,1939.64,28255902969
2021-02-17,1782.14,1857.61,1733.87,1852,35955412703
2021-02-16,1780.59,1825,1725,1781.97,34269369268
2021-02-15,1803.25,1836,1659.93,1779.62,38955610883
2021-02-14,1817.85,1852.47,1785.07,1803.75,31439114900
2021-02-13,1844.78,1877.88,1766.15,1818.01,35359490535
2021-02-12,1787.33,1868.9,1741.29,1845,37905036865
2021-02-11,1742.51,1819,1704.23,1787.32,36021495262
2021-02-10,1771.91,1839,1680,1742.93,41916084617
2021-02-09,1752.98,1824.23,1710.01,1772.16,44180727529
2021-02-08,1615.51,1780,1565.98,1752.98,48012285956
2021-02-07,1679.76,1695.38,1493.28,1615.32,39889440151
2021-02-06,1721.06,1745.25,1646.7,1679.77,39873420648
2021-02-05,1597.34,1763.93,1589.17,1721.06,40108628454
2021-02-04,1668.71,1699,1556,1597.55,44396871836
2021-02-03,1513.85,1672.21,1509.48,1668.72,41874566399
2021-02-02,1374.55,1549,1360.27,1513.67,45437142801
2021-02-01,1313.95,1378.02,1271.31,1374.6,29210670920
2021-01-31,1380,1382,1283,1313.94,25198853581
2021-01-30,1380.04,1408.97,1327,1380,30616574234
2021-01-29,1333.61,1442.88,1286.56,1379.87,53611955259
2021-01-28,1240.62,1363.27,1220.08,1333.19,34637234789
2021-01-27,1367.97,1375.91,1206.05,1240.96,39394416990
2021-01-26,1317.98,1378.12,1245,1367.98,41572917750
2021-01-25,1394.04,1477.3,1293.65,1317.97,43565777745
2021-01-24,1234.47,1401.92,1221.66,1394,36418163554
2021-01-23,1233.42,1272,1196.74,1234.55,27253895441
2021-01-22,1110.61,1275.99,1039.62,1233.6,43918338506
2021-01-21,1377.15,1390,1081,1110.62,45932464754
2021-01-20,1367.7,1408.5,1234.01,1376.88,46784030909
2021-01-19,1258.55,1440,1252.01,1368.04,47195935190
2021-01-18,1232.6,1261,1181.9,1258.48,25817455560
2021-01-17,1227.76,1268.83,1165.78,1232.99,29258032819
2021-01-16,1169.04,1294,1152.3,1227.14,32319240157
2021-01-15,1231.59,1255.59,1065,1168.1,35972039310
2021-01-14,1130.79,1246.99,1087.05,1231.32,33410915929
2021-01-13,1050.46,1137.75,980,1130.8,30109792795
2021-01-12,1088.55,1150,1006.83,1049.79,37494601692
2021-01-11,1255.1,1260.24,905,1088.79,60733630300
2021-01-10,1281.25,1350.88,1153,1255.13,40616938053
2021-01-09,1217.31,1310,1172.86,1281.45,33233105361
2021-01-08,1227.55,1275,1063.18,1217.35,44334826666
2021-01-07,1212.68,1291.94,1140,1227.34,40468027280
2021-01-06,1103.71,1215.98,1058.32,1212.02,44699914188
2021-01-05,1042.24,1136.93,975,1103.73,41535932781
2021-01-04,980.44,1168.99,886.33,1042.38,56945985763
2021-01-03,775.29,1015.14,770,980.44,45200463368
2021-01-02,730.97,789.21,715.22,775.3,19740771179
2021-01-01,737.89,750,717.1,730.99,13652004358
2022-12-31,1199.19,1208,1191.01,1195.25,3018513333
2022-12-30,1199.73,1201.64,1180.44,1199.1,4055668253
2022-12-29,1189.33,1206.07,1186.13,1199.74,4132233940
2022-12-28,1211.06,1215.38,1180.04,1189.24,4991669631
2022-12-27,1227.66,1233.75,1199.58,1210.99,4091530737
2022-12-26,1218.41,1230.92,1209,1227.58,3282098400
2022-12-25,1220.49,1224.1,1193.17,1218.37,3942720070
2022-12-24,1219.99,1227.47,1213.7,1220.51,2626153345
2022-12-23,1217.48,1231.7,1210.6,1219.92,4835831923
2022-12-22,1213.7,1238.76,1182.43,1217.5,5297471739
2022-12-21,1216.76,1222.99,1203.06,1213.7,4217182733
2022-12-20,1167.59,1231.28,1163.02,1216.69,6684951715
2022-12-19,1183.37,1195.34,1150.34,1167.6,4943628091
2022-12-18,1187.17,1196.6,1172.43,1183.32,3350092519
2022-12-17,1166.98,1190,1161.83,1187.06,5077258586
2022-12-16,1266.48,1279.99,1155.55,1166.98,9297811507
2022-12-15,1307.42,1311.5,1259.37,1266.48,6032859783
2022-12-14,1320.47,1351.87,1300.85,1307.47,7830915428
2022-12-13,1275.74,1351.05,1255.67,1320.47,8812883119
2022-12-12,1263.08,1279.22,1240,1275.72,5151109364
2022-12-11,1266.45,1284.68,1255.7,1262.92,3362005848
2022-12-10,1262.75,1283.4,1259.59,1266.45,3282499999
2022-12-09,1280.15,1296.55,1255.61,1262.95,5706183865
2022-12-08,1231.49,1292.58,1221.72,1280.33,6227269815
2022-12-07,1271.36,1277.49,1215,1231.56,5752205180
2022-12-06,1259.32,1274.57,1241.83,1271.19,5089212680
2022-12-05,1279.67,1305.75,1246.73,1259.23,6120359523
2022-12-04,1240.91,1287.44,1240.27,1279.68,5174128454
2022-12-03,1295.63,1308.89,1236.42,1240.91,5672609405
2022-12-02,1276.48,1297.57,1265.56,1295.63,6213645709
2022-12-01,1294.68,1302,1262.85,1276.48,6857935276
2022-11-30,1216.04,1311.76,1212,1294.77,9836925304
2022-11-29,1167.22,1227.08,1157.37,1215.91,7639405818
2022-11-28,1193.46,1198.87,1150.09,1167.24,7275411870
2022-11-27,1204.89,1222.81,1188.31,1193.3,4486976868
2022-11-26,1198.65,1234.97,1195.54,1204.8,5074160558
2022-11-25,1202.78,1206.84,1170.17,1198.66,5483308196
2022-11-24,1183.55,1216.1,1179.1,1202.81,9706372376
2022-11-23,1138.25,1189.51,1126.22,1183.53,11242676044
2022-11-22,1105.68,1141.26,1073.42,1138.17,12040670755
2022-11-21,1140.04,1145,1080,1105.91,14080099208
2022-11-20,1216.31,1225.26,1130.2,1140.07,9651002684
2022-11-19,1210.73,1231.62,1196.27,1216.12,5978745776
2022-11-18,1199.39,1232.37,1198.01,1210.93,7979913378
2022-11-17,1215.2,1227.34,1181.02,1199.44,9723646871
2022-11-16,1251.95,1266.99,1185.2,1215.21,11939561598
2022-11-15,1241.58,1289.78,1232.56,1251.74,11798011594
2022-11-14,1219.4,1289.17,1169.4,1241.56,15028035663
2022-11-13,1254.98,1272,1198.99,1219.43,10717455214
2022-11-12,1285.57,1289.16,1235.53,1255.14,10964962767
2022-11-11,1295.55,1307.36,1197.9,1285.29,20920539099
2022-11-10,1099.9,1347.62,1083.95,1295.36,28581002122
2022-11-09,1333.97,1337.49,1071.11,1099.9,38864492427
2022-11-08,1568.45,1580,1227.4,1334.25,42048003440
2022-11-07,1568.27,1608.66,1545.97,1568.34,15279963349
2022-11-06,1627.17,1638.72,1564.17,1568.34,11632744705
2022-11-05,1644.84,1667.03,1621.05,1627,11006973190
2022-11-04,1530.81,1677,1528.01,1644.61,20806964347
2022-11-03,1518.15,1558.95,1515,1530.81,14248351007
2022-11-02,1578.35,1622.24,1502,1518.04,23254218281
2022-11-01,1572.58,1612.74,1563.05,1578.24,14507311208
2022-10-31,1590.88,1635.7,1546.31,1572.67,19306919714
2022-10-30,1620.18,1640.41,1576.24,1590.89,13930073427
2022-10-29,1554.81,1664.29,1547.79,1620.09,21618154775
2022-10-28,1514.2,1577.89,1479.41,1554.83,19974623205
2022-10-27,1566.46,1580,1502.8,1514.09,22813499245
2022-10-26,1460.34,1595.44,1457.41,1566.37,32705548427
2022-10-25,1343.74,1525.38,1335.12,1460.34,25367291294
2022-10-24,1363.93,1370.9,1324.04,1343.71,13092820173
2022-10-23,1313.82,1370.66,1299.47,1364.06,9909510925
2022-10-22,1299.94,1320.56,1294.17,1313.88,7175324564
2022-10-21,1282.59,1307.18,1254,1299.83,10412565245
2022-10-20,1284.92,1311.1,1270.34,1282.6,9009111996
2022-10-19,1310.79,1313.8,1280.02,1284.76,8350692785
2022-10-18,1331.57,1342.28,1286.67,1310.78,10416747806
2022-10-17,1305.89,1338.69,1295.36,1331.49,9401189650
2022-10-16,1275.16,1315.62,1274.61,1306.04,7491625206
2022-10-15,1296.42,1302.14,1263.6,1275.09,6798512624
2022-10-14,1286.89,1344.4,1283.26,1296.36,13113767755
2022-10-13,1294.21,1301.85,1190,1286.96,17499038202
2022-10-12,1279.87,1306.72,1274.73,1294.33,8355638578
2022-10-11,1289.94,1297.95,1267,1279.94,9274845260
2022-10-10,1323.27,1338.41,1287.66,1290.06,8794491050
2022-10-09,1315.71,1329.33,1307.21,1323.41,5486230123
2022-10-08,1331.12,1337.61,1303.76,1315.71,5804676208
2022-10-07,1352.18,1362.14,1317.54,1331.14,10061619355
2022-10-06,1352.37,1384.41,1345,1352.24,12033514861
2022-10-05,1362.1,1364.93,1316.54,1352.48,9774451820
2022-10-04,1323.44,1370.43,1318.82,1362.06,10139774963
2022-10-03,1276.84,1330.24,1262.45,1323.31,10153070907
2022-10-02,1311.79,1318,1269.69,1277.02,7578351650
2022-10-01,1328.74,1333.99,1302.65,1311.76,6227961237
2022-09-30,1336.04,1373.46,1315,1328.95,14250100093
2022-09-29,1336.92,1351.85,1288.12,1336.02,13796915736
2022-09-28,1327.87,1355.34,1253.65,1336.93,18994979566
2022-09-27,1336.45,1400.51,1303.66,1327.92,17870598937
2022-09-26,1294.65,1341,1278.24,1336.61,16034549271
2022-09-25,1317.49,1337.26,1269.41,1294.63,11802651633
2022-09-24,1327.24,1349.31,1306.29,1317.25,12098209717
2022-09-23,1326.14,1359.99,1261.9,1326.82,18771106339
2022-09-22,1245.36,1348.87,1237,1326.43,18461527259
2022-09-21,1322.74,1412,1220,1245.65,20643507800
2022-09-20,1376.23,1385,1312.4,1322.8,14722317220
2022-09-19,1334.71,1392.94,1279,1376.17,18712714223
2022-09-18,1468.9,1470.15,1325.48,1334.72,15762284723
2022-09-17,1433.64,1476.22,1408.79,1468.97,10798098671
2022-09-16,1472.85,1483.21,1404.31,1433.73,16764804299
2022-09-15,1639.12,1655.55,1457.69,1472.68,26946275878
2022-09-14,1574.4,1649.44,1552.88,1639.14,17897150206
2022-09-13,1716.65,1761.04,1561.06,1574.71,23066821734
2022-09-12,1766.97,1783.56,1692.45,1716.71,17688391310
2022-09-11,1774.73,1789.98,1719.01,1766.95,12464301922
2022-09-10,1719.38,1789.86,1706.94,1774.69,13130928217
2022-09-09,1635.72,1746.87,1630.51,1719.21,20242323690
2022-09-08,1629.61,1664.52,1594.31,1635.73,17621046717
2022-09-07,1558.92,1657.68,1489.98,1629.92,19560363854
2022-09-06,1617.87,1686.82,1554.03,1559.28,22946059125
2022-09-05,1578.97,1631.44,1557.04,1618.01,13060541168
2022-09-04,1557.55,1583.52,1540.59,1579.04,8884144998
2022-09-03,1575.81,1582.69,1534.54,1557.7,9516825994
2022-09-02,1586.1,1650,1546.2,1575.69,17708478709
2022-09-01,1554.25,1599.51,1512.83,1586.23,16434276817
2022-08-31,1524.61,1619.99,1524.12,1554,20591680941
2022-08-30,1551.51,1606.34,1474.14,1524.81,21835784470
2022-08-29,1426.29,1560.37,1420.74,1551.65,17965837488
2022-08-28,1490.87,1511.12,1423.85,1426.63,12823572918
2022-08-27,1508.04,1519.11,1446.62,1491.22,18120831899
2022-08-26,1695.16,1706.41,1485.94,1508.02,26713710143
2022-08-25,1656.54,1722.18,1653.57,1695.27,14818795695
2022-08-24,1665.95,1694.89,1604.6,1656.74,16780932907
2022-08-23,1624.89,1674.12,1563.29,1665.93,18322041914
2022-08-22,1617.88,1629.61,1528.93,1624.78,18557078599
2022-08-21,1575.76,1646.69,1562.27,1617.84,15849221752
2022-08-20,1608.64,1658.14,1523.54,1575.76,18334580263
2022-08-19,1846.15,1848.29,1602.28,1608.72,25906358731
2022-08-18,1834.52,1883.35,1821.02,1845.9,14999352229
2022-08-17,1877.06,1957.59,1815,1834.61,20308508124
2022-08-16,1899.05,1915.51,1852.85,1876.57,15637578930
2022-08-15,1936,2013.47,1866.51,1899.39,20349931313
2022-08-14,1984.72,2031.39,1906.51,1935.85,14062754456
2022-08-13,1959.94,2020.73,1947.19,1984.75,16038975216
2022-08-12,1880.96,1966.89,1850.51,1959.91,17168141904
2022-08-11,1854.42,1946.21,1850.95,1881.04,23826986482
2022-08-10,1703.35,1886.36,1656,1854.12,23512477984
2022-08-09,1777.36,1791.33,1668.8,1703.35,16368619692
2022-08-08,1700.52,1818.25,1693.41,1777.36,16841424404
2022-08-07,1691.18,1730.26,1668.87,1700.42,10252090340
2022-08-06,1737.12,1750,1685.99,1690.81,11757911705
2022-08-05,1608.16,1742.52,1605.55,1736.79,18546491876
2022-08-04,1618.78,1663.35,1580.5,1608.16,14467440626
2022-08-03,1631.1,1685.87,1590,1618.82,16786218830
2022-08-02,1630.81,1679.28,1560,1631.28,20426082309
2022-08-01,1679.31,1705,1606.9,1630.82,16191371176
2022-07-31,1698.02,1754.25,1667.7,1679.31,14200735370
2022-07-30,1722.46,1745.05,1674.05,1698.01,15576977870
2022-07-29,1725.19,1766.56,1655.47,1722.25,23249531113
2022-07-28,1636.53,1792.55,1592.36,1725.19,27231399966
2022-07-27,1449.6,1645.46,1420.66,1636.4,23007524016
2022-07-26,1440.63,1454.56,1356.3,1449.63,18238563509
2022-07-25,1598.12,1610,1433.91,1440.75,20585056021
2022-07-24,1549.16,1664.41,1546.7,1597.72,17217849557
2022-07-23,1535.68,1596.87,1487.14,1549.15,14998811383
2022-07-22,1575.44,1646.13,1516.75,1535.84,18926100582
2022-07-21,1521.88,1606.42,1463.26,1575.68,20009556587
2022-07-20,1542.6,1621.44,1485.17,1522.12,22942708340
2022-07-19,1581.09,1631.32,1492.66,1542.63,27753529276
2022-07-18,1338.03,1597.58,1335.35,1581.34,27440420623
2022-07-17,1355.5,1386.55,1318.79,1338.2,16079711737
2022-07-16,1231.07,1423.31,1190.9,1355.7,18364013796
2022-07-15,1192.67,1288.88,1180.16,1231.1,17411448225
2022-07-14,1114.06,1213.26,1071.1,1192.7,16688640823
2022-07-13,1037.5,1118,1005.25,1114.26,18302588147
2022-07-12,1095.48,1097.35,1031.92,1037.34,12583282453
2022-07-11,1167.66,1170.47,1079.8,1095.56,12064180410
2022-07-10,1216.78,1219.41,1153.15,1167.68,10984558039
2022-07-09,1213.38,1233.54,1203.7,1216.78,8821353104
2022-07-08,1237.55,1275.51,1192.16,1213.19,16315929082
2022-07-07,1185.61,1254.04,1162.32,1237.13,14230795894
2022-07-06,1131.16,1203.2,1110.56,1185.61,15373536703
2022-07-05,1149.98,1172.38,1075.7,1131.26,16195518291
2022-07-04,1072.9,1160,1043.47,1149.98,13670889311
2022-07-03,1065.58,1087.33,1039.55,1072.88,8557248150
2022-07-02,1058.3,1077.5,1025.95,1065.61,9935603640
2022-07-01,1070.08,1115,1031.86,1057.57,17499453625
2022-06-30,1099.09,1105.61,997.02,1070.08,16350755497
2022-06-29,1142.47,1155.21,1085.41,1099.15,15386286815
2022-06-28,1191.27,1236.21,1134.9,1142.65,14023205651
2022-06-27,1196.99,1237.83,1171.88,1191.27,12492225250
2022-06-26,1241.14,1280,1194.01,1197.13,12096607824
2022-06-25,1224.26,1255,1178.77,1241.33,12481946184
2022-06-24,1144.01,1244.78,1131.02,1224.47,16981552654
2022-06-23,1048.93,1153.01,1043.68,1144,14657862919
2022-06-22,1124.9,1126.44,1042.36,1048.96,15010593493
2022-06-21,1127.04,1193,1107.87,1124.85,15632089439
2022-06-20,1126.97,1168.18,1051.3,1126.84,19739691429
2022-06-19,993.64,1156.99,933.6,1126.9,21795481981
2022-06-18,1085.65,1096.64,879.8,993.64,21655406608
2022-06-17,1067.07,1117.43,1049.19,1085.76,14591486540
2022-06-16,1236.45,1257.04,1050.39,1066.87,18907671369
2022-06-15,1207.58,1247,1012.72,1236.45,37539999450
2022-06-14,1207.9,1266.34,1074.64,1207.58,33327826525
2022-06-13,1432.97,1452.97,1163.31,1207.82,45162788786
2022-06-12,1531.23,1545.5,1423,1433.19,23465074882
2022-06-11,1660.77,1680.43,1499.79,1531.09,21127089064
2022-06-10,1787.44,1802.85,1654.15,1660.78,18504740451
2022-06-09,1790.63,1832.31,1775.67,1787.55,12013083393
2022-06-08,1812.17,1838,1763.69,1790.72,18041476023
2022-06-07,1858.44,1872.82,1725,1811.89,24020076750
2022-06-06,1804.78,1918.47,1802.52,1858.21,16518471852
2022-06-05,1803.47,1829.16,1771.77,1804.7,8850385937
